id,text,label_level1,label_level2,label_level3,text_length,intent_complexity,sample_type,keywords,confidence_score
770,我对休眠账户激活很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,账户服务,开户注销,休眠账户激活,中等文本,简单,medium,"休眠账户激活, 办理, 流程",0.92
118,我想了解美股交易的相关信息,投资理财,股票投资,美股交易,短文本,简单,short,美股交易,0.96
1785,请问净值型理财和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,理财产品,净值型理财,中等文本,简单,medium,"净值型理财, 理财",0.82
1848,结构性存款的具体流程是什么,投资理财,理财产品,结构性存款,短文本,简单,short,"结构性存款, 存款, 流程",0.86
887,我想了解服务费的相关信息,产品咨询,费用说明,服务费,短文本,简单,short,服务费,0.99
658,我对银行理财很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,理财产品,银行理财,中等文本,中等,medium,"银行理财, 理财, 办理, 流程",0.82
19,请问结构性存款怎么操作,投资理财,理财产品,结构性存款,短文本,简单,short,"结构性存款, 存款",0.95
534,请问复利计算怎么操作,产品咨询,收益计算,复利计算,短文本,简单,short,复利计算,0.84
42,我想了解电子回单的相关信息,交易服务,交易查询,电子回单,短文本,简单,short,电子回单,0.88
583,交易权限需要什么条件,账户服务,权限设置,交易权限,短文本,简单,short,"交易权限, 条件",0.92
456,怎么提升信用卡额度,信贷服务,信用卡服务,额度提升,短文本,简单,short,"额度提升, 额度, 信用卡",0.82
462,产品说明书需要什么条件,风险合规,信息披露,产品说明书,短文本,简单,short,"产品说明书, 条件",0.93
686,我对临时额度很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,信贷服务,信用卡服务,临时额度,中等文本,简单,medium,"临时额度, 额度, 办理, 流程",0.84
1511,我想了解产品优缺点的相关信息,产品咨询,产品对比,产品优缺点,短文本,简单,short,产品优缺点,0.88
554,我对对账单很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,交易服务,交易查询,对账单,中等文本,中等,medium,"对账单, 办理, 流程",0.92
235,我对信息披露查询很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,风险合规,信息披露,信息披露查询,中等文本,中等,medium,"信息披露查询, 查询, 办理, 流程",0.87
467,请问经营贷怎么操作,信贷服务,个人贷款,经营贷,短文本,简单,short,经营贷,0.92
1839,请问贷款计算怎么操作,信贷服务,个人贷款,贷款计算,短文本,简单,short,"贷款计算, 贷款",0.94
1963,请问身份识别怎么操作,风险合规,合规咨询,身份识别,短文本,简单,short,身份识别,0.92
626,委托授权需要什么条件,账户服务,权限设置,委托授权,短文本,简单,short,"委托授权, 条件",0.95
787,我对结构性存款很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,理财产品,结构性存款,中等文本,简单,medium,"结构性存款, 存款, 办理, 流程",0.83
1876,我对身份识别很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,风险合规,合规咨询,身份识别,中等文本,中等,medium,"身份识别, 办理, 流程",0.82
1766,稳健型产品需要什么条件,产品咨询,产品推荐,稳健型产品,短文本,简单,short,"稳健型产品, 条件",0.92
1585,我对支付密码很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,账户服务,密码管理,支付密码,中等文本,中等,medium,"支付密码, 密码, 办理, 流程",0.94
927,人脸识别需要什么条件,账户服务,安全验证,人脸识别,短文本,简单,short,"人脸识别, 条件",0.85
376,指数基金推荐,投资理财,基金投资,指数基金,短文本,简单,short,"指数基金, 基金",0.97
1337,请问风险提示书和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,风险合规,信息披露,风险提示书,中等文本,中等,medium,"风险提示书, 风险",0.85
103,开户需要什么证件,账户服务,开户注销,个人开户,短文本,简单,short,"个人开户, 开户",0.92
709,我想了解基金转换的相关信息,投资理财,基金投资,基金转换,短文本,简单,short,"基金转换, 基金",0.97
939,风险测评需要什么条件,风险合规,风险评估,风险测评,短文本,简单,short,"风险测评, 风险, 条件",0.91
1380,手续费的具体流程是什么,产品咨询,费用说明,手续费,短文本,简单,short,"手续费, 流程",0.92
1283,我对合规要求很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,风险合规,合规咨询,合规要求,中等文本,简单,medium,"合规要求, 办理, 流程",0.94
445,跨行转账限额是多少,交易服务,转账汇款,跨行转账,短文本,简单,short,"跨行转账, 转账",0.95
479,请问预期收益型和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,理财产品,预期收益型,中等文本,简单,medium,"预期收益型, 收益",0.86
429,产品说明书的具体流程是什么,风险合规,信息披露,产品说明书,短文本,简单,short,"产品说明书, 流程",0.92
478,企业开户需要什么条件,账户服务,开户注销,企业开户,短文本,简单,short,"企业开户, 开户, 条件",0.9
1504,预约转账的具体流程是什么,交易服务,转账汇款,预约转账,短文本,简单,short,"预约转账, 转账, 流程",0.99
782,请问赎回费怎么操作,产品咨询,费用说明,赎回费,短文本,简单,short,赎回费,1.0
791,新股申购需要什么条件,投资理财,股票投资,新股申购,短文本,简单,short,"新股申购, 条件",0.97
954,请问预约转账怎么操作,交易服务,转账汇款,预约转账,短文本,简单,short,"预约转账, 转账",0.95
847,贷款审批需要什么条件,信贷服务,企业贷款,贷款审批,短文本,简单,short,"贷款审批, 贷款, 条件",0.9
145,我对流动资金贷款很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,信贷服务,企业贷款,流动资金贷款,中等文本,简单,medium,"流动资金贷款, 贷款, 办理, 流程",0.96
1253,我想了解盾卡管理的相关信息,账户服务,安全验证,盾卡管理,短文本,简单,short,盾卡管理,0.81
1736,我对大额存单很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,理财产品,大额存单,中等文本,中等,medium,"大额存单, 办理, 流程",0.96
1181,请问支付密码怎么操作,账户服务,密码管理,支付密码,短文本,简单,short,"支付密码, 密码",0.96
28,开放式基金怎么买,投资理财,基金投资,开放式基金,短文本,简单,short,"开放式基金, 基金",0.83
1623,交易明细需要什么条件,交易服务,交易查询,交易明细,短文本,简单,short,"交易明细, 条件",0.91
514,请问代扣取消怎么操作,交易服务,代扣代缴,代扣取消,短文本,简单,short,代扣取消,0.82
773,我对跨境汇款很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,交易服务,转账汇款,跨境汇款,中等文本,中等,medium,"跨境汇款, 办理, 流程",0.94
1240,贷款计算需要什么条件,信贷服务,个人贷款,贷款计算,短文本,简单,short,"贷款计算, 贷款, 条件",0.81
1596,身份识别的具体流程是什么,风险合规,合规咨询,身份识别,短文本,简单,short,"身份识别, 流程",0.97
1257,请问历史收益查询怎么操作,产品咨询,收益计算,历史收益查询,短文本,简单,short,"历史收益查询, 收益, 查询",0.86
67,请问股票查询和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,股票投资,股票查询,中等文本,简单,medium,"股票查询, 股票, 查询",0.97
208,我想了解密码找回的相关信息,账户服务,密码管理,密码找回,短文本,简单,short,"密码找回, 密码",0.9
1694,权限冻结的具体流程是什么,账户服务,权限设置,权限冻结,短文本,简单,short,"权限冻结, 流程",0.89
1056,我给朋友转钱，他也是你们银行的，请问转账要手续费吗？即时到账吗,交易服务,转账汇款,行内转账,中等文本,中等,medium,"行内转账, 转账, 手续费",0.98
148,密码重置的具体流程是什么,账户服务,密码管理,密码重置,短文本,简单,short,"密码重置, 密码, 流程",0.82
452,请问交通罚款怎么操作,交易服务,支付缴费,交通罚款,短文本,简单,short,交通罚款,0.85
355,我刚收到你们银行寄来的信用卡，请问怎么激活？可以通过手机银行APP操作吗？,信贷服务,信用卡服务,信用卡激活,中等文本,中等,medium,"信用卡激活, 信用卡",0.8
1100,我对投资组合很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,资产配置,投资组合,中等文本,中等,medium,"投资组合, 办理, 流程",0.98
473,低风险产品需要什么条件,产品咨询,产品推荐,低风险产品,短文本,简单,short,"低风险产品, 风险, 条件",0.94
427,我想了解贷款计算的相关信息,信贷服务,个人贷款,贷款计算,短文本,简单,short,"贷款计算, 贷款",0.97
377,休眠账户激活的具体流程是什么,账户服务,开户注销,休眠账户激活,短文本,简单,short,"休眠账户激活, 流程",0.98
66,我对A股交易很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,股票投资,A股交易,中等文本,简单,medium,"A股交易, 办理, 流程",0.92
155,请问银行理财和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,理财产品,银行理财,中等文本,中等,medium,"银行理财, 理财",1.0
386,债券基金的久期是什么意思？对我选择债券基金有什么影响？请问在利率上行和下行环境下应该怎么选择久期,投资理财,基金投资,债券基金,中等文本,中等,medium,"债券基金, 利率, 基金",0.84
807,我对股票查询很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,股票投资,股票查询,中等文本,中等,medium,"股票查询, 股票, 查询, 办理, 流程",0.84
1282,手续费需要什么条件,产品咨询,费用说明,手续费,短文本,简单,short,"手续费, 条件",0.9
1919,大额存单需要什么条件,投资理财,理财产品,大额存单,短文本,简单,short,"大额存单, 条件",0.82
924,请问账单分期和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,信贷服务,信用卡服务,账单分期,中等文本,中等,medium,账单分期,1.0
78,房贷利率是多少,信贷服务,个人贷款,房贷,短文本,简单,short,"房贷, 利率",0.94
1676,网上银行能缴水电费吗,交易服务,支付缴费,水电煤缴费,短文本,简单,short,水电煤缴费,0.98
1325,我对委托授权很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,账户服务,权限设置,委托授权,中等文本,简单,medium,"委托授权, 办理, 流程",0.93
837,请问投资组合怎么操作,投资理财,资产配置,投资组合,短文本,简单,short,投资组合,0.84
203,请问盾卡管理和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,账户服务,安全验证,盾卡管理,中等文本,中等,medium,盾卡管理,0.83
253,我想了解美股交易的相关信息,投资理财,股票投资,美股交易,短文本,简单,short,美股交易,0.81
1268,我对交易权限很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,账户服务,权限设置,交易权限,中等文本,中等,medium,"交易权限, 办理, 流程",0.8
1079,请问车险和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,保险规划,车险,中等文本,简单,medium,车险,0.86
1193,请问电子回单怎么操作,交易服务,交易查询,电子回单,短文本,简单,short,电子回单,0.94
926,自动缴费的具体流程是什么,交易服务,代扣代缴,自动缴费,短文本,简单,short,"自动缴费, 缴费, 流程",0.98
1572,请问支付密码怎么操作,账户服务,密码管理,支付密码,短文本,简单,short,"支付密码, 密码",0.8
928,产品说明书的具体流程是什么,风险合规,信息披露,产品说明书,短文本,简单,short,"产品说明书, 流程",0.93
1040,网上银行怎么开户,账户服务,开户注销,个人开户,短文本,简单,short,"个人开户, 开户",0.96
1901,财产保险的具体流程是什么,投资理财,保险规划,财产保险,短文本,简单,short,"财产保险, 保险, 流程",0.81
882,我想了解担保方式的相关信息,信贷服务,额度管理,担保方式,短文本,简单,short,担保方式,0.95
809,请问固定资产贷款和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,信贷服务,企业贷款,固定资产贷款,中等文本,中等,medium,"固定资产贷款, 贷款",0.94
815,我想了解授信管理的相关信息,信贷服务,额度管理,授信管理,短文本,简单,short,授信管理,0.8
1666,赎回费需要什么条件,产品咨询,费用说明,赎回费,短文本,简单,short,"赎回费, 条件",0.97
1905,请问能不能设置自动扣款缴费？每月自动从我的账户里扣水电费，怎么开通这个功能,交易服务,支付缴费,水电煤缴费,中等文本,简单,medium,"水电煤缴费, 缴费",0.9
567,请问交易权限怎么操作,账户服务,权限设置,交易权限,短文本,简单,short,交易权限,0.99
1112,股票查询需要什么条件,投资理财,股票投资,股票查询,短文本,简单,short,"股票查询, 股票, 查询, 条件",0.85
1198,我对代扣查询很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,交易服务,代扣代缴,代扣查询,中等文本,简单,medium,"代扣查询, 查询, 办理, 流程",0.87
697,请问产品说明书怎么操作,风险合规,信息披露,产品说明书,短文本,简单,short,产品说明书,0.94
242,请问低风险产品和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,产品咨询,产品推荐,低风险产品,中等文本,简单,medium,"低风险产品, 风险",0.82
1796,我想了解港股通的相关信息,投资理财,股票投资,港股通,短文本,简单,short,港股通,0.98
1128,请问低风险产品怎么操作,产品咨询,产品推荐,低风险产品,短文本,简单,short,"低风险产品, 风险",0.9
1381,请问稳健型产品和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,产品咨询,产品推荐,稳健型产品,中等文本,简单,medium,稳健型产品,0.91
1169,我想了解临时额度的相关信息,信贷服务,信用卡服务,临时额度,短文本,简单,short,"临时额度, 额度",0.97
1638,代扣取消需要什么条件,交易服务,代扣代缴,代扣取消,短文本,简单,short,"代扣取消, 条件",0.92
746,我想了解热门产品的相关信息,产品咨询,产品推荐,热门产品,短文本,简单,short,热门产品,0.91
1187,请问稳健型产品怎么操作,产品咨询,产品推荐,稳健型产品,短文本,简单,short,稳健型产品,0.95
1590,房贷可以提前还款吗,信贷服务,个人贷款,房贷,短文本,简单,short,房贷,0.91
1330,我对产品优缺点很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,产品咨询,产品对比,产品优缺点,中等文本,中等,medium,"产品优缺点, 办理, 流程",0.82
1522,我对贸易融资很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,信贷服务,企业贷款,贸易融资,中等文本,简单,medium,"贸易融资, 办理, 流程",0.97
989,我对产品公告很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,风险合规,信息披露,产品公告,中等文本,中等,medium,"产品公告, 办理, 流程",0.89
272,请问密码找回怎么操作,账户服务,密码管理,密码找回,短文本,简单,short,"密码找回, 密码",0.97
593,合规要求需要什么条件,风险合规,合规咨询,合规要求,短文本,简单,short,"合规要求, 条件",0.93
1811,我对密码重置很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,账户服务,密码管理,密码重置,中等文本,中等,medium,"密码重置, 密码, 办理, 流程",0.87
808,开户需要什么证件,账户服务,开户注销,个人开户,短文本,简单,short,"个人开户, 开户",0.85
1232,怎么设置自动缴费,交易服务,支付缴费,水电煤缴费,短文本,简单,short,"水电煤缴费, 缴费",0.87
888,银行理财需要什么条件,投资理财,理财产品,银行理财,短文本,简单,short,"银行理财, 理财, 条件",0.88
869,请问办卡申请怎么操作,信贷服务,信用卡服务,办卡申请,短文本,简单,short,"办卡申请, 申请",0.82
760,短信验证需要什么条件,账户服务,安全验证,短信验证,短文本,简单,short,"短信验证, 条件",0.94
1166,我想了解风险提示的相关信息,风险合规,风险评估,风险提示,短文本,简单,short,"风险提示, 风险",0.98
1667,定期调整需要什么条件,投资理财,资产配置,定期调整,短文本,简单,short,"定期调整, 条件",0.97
1308,我对承受能力很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,风险合规,风险评估,承受能力,中等文本,简单,medium,"承受能力, 办理, 流程",0.83
162,请问手续费和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,产品咨询,费用说明,手续费,中等文本,简单,medium,手续费,0.93
261,请问投资组合和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,资产配置,投资组合,中等文本,中等,medium,投资组合,0.85
213,风险提示书的具体流程是什么,风险合规,信息披露,风险提示书,短文本,简单,short,"风险提示书, 风险, 流程",0.99
89,密码找回需要什么条件,账户服务,密码管理,密码找回,短文本,简单,short,"密码找回, 密码, 条件",0.91
661,请问风险提示和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,风险合规,风险评估,风险提示,中等文本,简单,medium,"风险提示, 风险",0.88
172,反洗钱要提供什么材料,风险合规,合规咨询,反洗钱,短文本,简单,short,"反洗钱, 材料",0.87
1235,车险的具体流程是什么,投资理财,保险规划,车险,短文本,简单,short,"车险, 流程",0.83
946,盾卡管理需要什么条件,账户服务,安全验证,盾卡管理,短文本,简单,short,"盾卡管理, 条件",0.87
1873,我想了解休眠账户激活的相关信息,账户服务,开户注销,休眠账户激活,短文本,简单,short,休眠账户激活,0.98
609,请问授信管理怎么操作,信贷服务,额度管理,授信管理,短文本,简单,short,授信管理,0.97
1690,监管政策需要什么条件,风险合规,合规咨询,监管政策,短文本,简单,short,"监管政策, 条件",0.84
752,我想了解结构性存款的相关信息,投资理财,理财产品,结构性存款,短文本,简单,short,"结构性存款, 存款",0.97
875,请问服务费和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,产品咨询,费用说明,服务费,中等文本,中等,medium,服务费,0.89
315,请问风险等级和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,风险合规,风险评估,风险等级,中等文本,简单,medium,"风险等级, 风险",0.93
1044,额度调整的具体流程是什么,信贷服务,额度管理,额度调整,短文本,简单,short,"额度调整, 额度, 流程",0.99
1364,请问结构性存款和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,理财产品,结构性存款,中等文本,中等,medium,"结构性存款, 存款",0.85
1927,交通罚款需要什么条件,交易服务,支付缴费,交通罚款,短文本,简单,short,"交通罚款, 条件",0.8
976,请问意外险怎么操作,投资理财,保险规划,意外险,短文本,简单,short,意外险,0.97
528,我想了解稳健型产品的相关信息,产品咨询,产品推荐,稳健型产品,短文本,简单,short,稳健型产品,0.83
1042,支付密码需要什么条件,账户服务,密码管理,支付密码,短文本,简单,short,"支付密码, 密码, 条件",0.94
1393,开放式基金怎么买,投资理财,基金投资,开放式基金,短文本,简单,short,"开放式基金, 基金",0.8
98,请问结构性存款怎么操作,投资理财,理财产品,结构性存款,短文本,简单,short,"结构性存款, 存款",0.84
426,请问经营贷怎么操作,信贷服务,个人贷款,经营贷,短文本,简单,short,经营贷,0.94
1145,请问风险提示书怎么操作,风险合规,信息披露,风险提示书,短文本,简单,short,"风险提示书, 风险",0.96
404,请问账户注销怎么操作,账户服务,开户注销,账户注销,短文本,简单,short,账户注销,0.82
600,请问产品优缺点怎么操作,产品咨询,产品对比,产品优缺点,短文本,简单,short,产品优缺点,0.86
802,登录密码有什么要求,账户服务,密码管理,登录密码,短文本,简单,short,"登录密码, 密码",0.95
143,我对预期收益型很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,理财产品,预期收益型,中等文本,中等,medium,"预期收益型, 收益, 办理, 流程",0.96
37,请问贸易融资和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,信贷服务,企业贷款,贸易融资,中等文本,中等,medium,贸易融资,0.91
904,我对美股交易很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,股票投资,美股交易,中等文本,简单,medium,"美股交易, 办理, 流程",1.0
85,怎么提升信用卡额度,信贷服务,信用卡服务,额度提升,短文本,简单,short,"额度提升, 额度, 信用卡",0.92
1266,风险测评需要什么条件,风险合规,风险评估,风险测评,短文本,简单,short,"风险测评, 风险, 条件",0.89
621,我对货币基金很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,基金投资,货币基金,中等文本,中等,medium,"货币基金, 基金, 办理, 流程",0.95
1405,请问流动资金贷款怎么操作,信贷服务,企业贷款,流动资金贷款,短文本,简单,short,"流动资金贷款, 贷款",0.8
255,我对费用对比很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,产品咨询,产品对比,费用对比,中等文本,简单,medium,"费用对比, 办理, 流程",0.95
1434,短信验证的具体流程是什么,账户服务,安全验证,短信验证,短文本,简单,short,"短信验证, 流程",0.89
1152,风险评估有效期多久,投资理财,资产配置,风险评估,短文本,简单,short,"风险评估, 风险",1.0
471,请问结构性存款和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,理财产品,结构性存款,中等文本,中等,medium,"结构性存款, 存款",0.87
1682,请问手续费怎么操作,产品咨询,费用说明,手续费,短文本,简单,short,手续费,0.97
62,担保方式需要什么条件,信贷服务,额度管理,担保方式,短文本,简单,short,"担保方式, 条件",0.82
1756,临时额度的具体流程是什么,信贷服务,信用卡服务,临时额度,短文本,简单,short,"临时额度, 额度, 流程",0.83
1461,请问实际收益和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,产品咨询,收益计算,实际收益,中等文本,简单,medium,"实际收益, 收益",0.94
48,反洗钱审核要多久,风险合规,合规咨询,反洗钱,短文本,简单,short,反洗钱,0.81
1833,盾卡管理的具体流程是什么,账户服务,安全验证,盾卡管理,短文本,简单,short,"盾卡管理, 流程",0.84
1923,信用贷需要什么条件,信贷服务,个人贷款,信用贷,短文本,简单,short,"信用贷, 条件",0.99
1284,请问担保方式怎么操作,信贷服务,额度管理,担保方式,短文本,简单,short,担保方式,0.81
1946,请问基金赎回和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,基金投资,基金赎回,中等文本,中等,medium,"基金赎回, 基金",0.96
68,我想了解股票查询的相关信息,投资理财,股票投资,股票查询,短文本,简单,short,"股票查询, 股票, 查询",0.93
854,承受能力需要什么条件,风险合规,风险评估,承受能力,短文本,简单,short,"承受能力, 条件",0.92
651,请问监管政策怎么操作,风险合规,合规咨询,监管政策,短文本,简单,short,监管政策,0.85
92,我对身份识别很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,风险合规,合规咨询,身份识别,中等文本,简单,medium,"身份识别, 办理, 流程",0.93
1758,请问财产保险怎么操作,投资理财,保险规划,财产保险,短文本,简单,short,"财产保险, 保险",0.93
1578,开户需要本人去银行吗？能不能在手机上直接开户？需要做人脸识别吗,账户服务,开户注销,个人开户,中等文本,中等,medium,"个人开户, 开户",0.88
1249,请问委托授权怎么操作,账户服务,权限设置,委托授权,短文本,简单,short,委托授权,0.92
1408,基金赎回需要什么条件,投资理财,基金投资,基金赎回,短文本,简单,short,"基金赎回, 基金, 条件",0.91
1480,我想了解委托授权的相关信息,账户服务,权限设置,委托授权,短文本,简单,short,委托授权,0.96
894,港股通需要什么条件,投资理财,股票投资,港股通,短文本,简单,short,"港股通, 条件",0.91
1401,我有一笔10万的大额转账，为什么会要求我提供资金来源和用途证明,风险合规,合规咨询,反洗钱,中等文本,简单,medium,"反洗钱, 转账",0.99
389,基金定投多少钱合适,投资理财,基金投资,基金定投,短文本,简单,short,"基金定投, 基金",0.98
1250,密码找回的具体流程是什么,账户服务,密码管理,密码找回,短文本,简单,short,"密码找回, 密码, 流程",0.99
1058,手机话费怎么充值,交易服务,支付缴费,手机充值,短文本,简单,short,手机充值,0.82
1579,实际收益的具体流程是什么,产品咨询,收益计算,实际收益,短文本,简单,short,"实际收益, 收益, 流程",0.99
668,A股交易的具体流程是什么,投资理财,股票投资,A股交易,短文本,简单,short,"A股交易, 流程",0.86
363,风险等级对比需要什么条件,产品咨询,产品对比,风险等级对比,短文本,简单,short,"风险等级对比, 风险, 条件",0.96
561,指数基金推荐,投资理财,基金投资,指数基金,短文本,简单,short,"指数基金, 基金",0.83
1788,我对自动缴费很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,交易服务,代扣代缴,自动缴费,中等文本,简单,medium,"自动缴费, 缴费, 办理, 流程",0.89
1896,投资组合需要什么条件,投资理财,资产配置,投资组合,短文本,简单,short,"投资组合, 条件",0.91
1594,请问费用对比怎么操作,产品咨询,产品对比,费用对比,短文本,简单,short,费用对比,0.82
487,纯债基金和混合债基的区别,投资理财,基金投资,债券基金,短文本,简单,short,"债券基金, 基金",0.82
505,请问支付密码和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,账户服务,密码管理,支付密码,中等文本,简单,medium,"支付密码, 密码",0.84
764,请问企业开户怎么操作,账户服务,开户注销,企业开户,短文本,简单,short,"企业开户, 开户",0.95
738,企业开户的具体流程是什么,账户服务,开户注销,企业开户,短文本,简单,short,"企业开户, 开户, 流程",0.83
195,我对产品公告很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,风险合规,信息披露,产品公告,中等文本,中等,medium,"产品公告, 办理, 流程",0.84
1212,风险评估怎么做,投资理财,资产配置,风险评估,短文本,简单,short,"风险评估, 风险",0.82
1037,跨行转账需要对方什么信息？只需要银行卡号还是也需要开户行名称？大额转账要提前预约吗,交易服务,转账汇款,跨行转账,中等文本,中等,medium,"跨行转账, 转账, 开户",0.93
538,我对股票查询很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,股票投资,股票查询,中等文本,简单,medium,"股票查询, 股票, 查询, 办理, 流程",0.91
1642,复利计算需要什么条件,产品咨询,收益计算,复利计算,短文本,简单,short,"复利计算, 条件",0.91
1104,结构性存款需要什么条件,投资理财,理财产品,结构性存款,短文本,简单,short,"结构性存款, 存款, 条件",1.0
1849,请问港股通和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,股票投资,港股通,中等文本,中等,medium,港股通,0.95
898,我想了解新股申购的相关信息,投资理财,股票投资,新股申购,短文本,简单,short,新股申购,0.93
1600,我想了解贸易融资的相关信息,信贷服务,企业贷款,贸易融资,短文本,简单,short,贸易融资,0.91
327,请问基金赎回怎么操作,投资理财,基金投资,基金赎回,短文本,简单,short,"基金赎回, 基金",0.82
972,企业开户的具体流程是什么,账户服务,开户注销,企业开户,短文本,简单,short,"企业开户, 开户, 流程",0.97
1462,我对热门产品很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,产品咨询,产品推荐,热门产品,中等文本,简单,medium,"热门产品, 办理, 流程",0.86
1199,授信管理的具体流程是什么,信贷服务,额度管理,授信管理,短文本,简单,short,"授信管理, 流程",0.92
1967,登录密码忘了怎么办,账户服务,密码管理,登录密码,短文本,简单,short,"登录密码, 密码",0.88
1105,请问办卡申请怎么操作,信贷服务,信用卡服务,办卡申请,短文本,简单,short,"办卡申请, 申请",0.81
279,我想了解盾卡管理的相关信息,账户服务,安全验证,盾卡管理,短文本,简单,short,盾卡管理,0.9
136,短信验证的具体流程是什么,账户服务,安全验证,短信验证,短文本,简单,short,"短信验证, 流程",0.82
1036,请问实际收益怎么操作,产品咨询,收益计算,实际收益,短文本,简单,short,"实际收益, 收益",0.8
391,我对代扣取消很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,交易服务,代扣代缴,代扣取消,中等文本,简单,medium,"代扣取消, 办理, 流程",0.9
1560,委托授权需要什么条件,账户服务,权限设置,委托授权,短文本,简单,short,"委托授权, 条件",0.89
876,我想了解财产保险的相关信息,投资理财,保险规划,财产保险,短文本,简单,short,"财产保险, 保险",0.93
1005,请问产品公告和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,风险合规,信息披露,产品公告,中等文本,简单,medium,产品公告,0.94
1622,我想了解新股申购的相关信息,投资理财,股票投资,新股申购,短文本,简单,short,新股申购,0.98
995,我对大额存单很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,理财产品,大额存单,中等文本,简单,medium,"大额存单, 办理, 流程",0.86
641,请问保险理赔怎么操作,投资理财,保险规划,保险理赔,短文本,简单,short,"保险理赔, 保险",0.99
1702,我想了解保险理赔的相关信息,投资理财,保险规划,保险理赔,短文本,简单,short,"保险理赔, 保险",0.98
