id,text,label_level1,label_level2,label_level3,text_length,intent_complexity,sample_type,keywords,confidence_score
1277,授信管理需要什么条件,信贷服务,额度管理,授信管理,短文本,简单,short,"授信管理, 条件",0.94
1192,请问经营贷怎么操作,信贷服务,个人贷款,经营贷,短文本,简单,short,经营贷,0.96
1005,请问产品公告和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,风险合规,信息披露,产品公告,中等文本,简单,medium,产品公告,0.94
1491,信用卡提额被拒怎么办,信贷服务,信用卡服务,额度提升,短文本,简单,short,"额度提升, 信用卡",0.86
1278,实时转账需要什么条件,交易服务,转账汇款,实时转账,短文本,简单,short,"实时转账, 转账, 条件",0.95
1025,请问监管政策和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,风险合规,合规咨询,监管政策,中等文本,中等,medium,监管政策,0.88
1915,我想了解代扣查询的相关信息,交易服务,代扣代缴,代扣查询,短文本,简单,short,"代扣查询, 查询",0.86
1674,我对管理费很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,产品咨询,费用说明,管理费,中等文本,中等,medium,"管理费, 办理, 流程",0.94
1589,密码找回的具体流程是什么,账户服务,密码管理,密码找回,短文本,简单,short,"密码找回, 密码, 流程",0.88
1374,我想了解合规要求的相关信息,风险合规,合规咨询,合规要求,短文本,简单,short,合规要求,0.96
1431,进取型产品需要什么条件,产品咨询,产品推荐,进取型产品,短文本,简单,short,"进取型产品, 条件",0.94
1987,我对交易记录很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,交易服务,交易查询,交易记录,中等文本,简单,medium,"交易记录, 办理, 流程",0.88
1073,我对定期调整很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,资产配置,定期调整,中等文本,中等,medium,"定期调整, 办理, 流程",0.81
1077,密码重置的具体流程是什么,账户服务,密码管理,密码重置,短文本,简单,short,"密码重置, 密码, 流程",0.93
1401,我有一笔10万的大额转账，为什么会要求我提供资金来源和用途证明,风险合规,合规咨询,反洗钱,中等文本,简单,medium,"反洗钱, 转账",0.99
1300,我对货币基金很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,基金投资,货币基金,中等文本,中等,medium,"货币基金, 基金, 办理, 流程",0.93
1604,我想了解风险提示书的相关信息,风险合规,信息披露,风险提示书,短文本,简单,short,"风险提示书, 风险",0.94
1009,请问复利计算怎么操作,产品咨询,收益计算,复利计算,短文本,简单,short,复利计算,0.93
1355,请问基金赎回和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,基金投资,基金赎回,中等文本,简单,medium,"基金赎回, 基金",0.9
1198,我对代扣查询很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,交易服务,代扣代缴,代扣查询,中等文本,简单,medium,"代扣查询, 查询, 办理, 流程",0.87
1323,首套房和二套房的房贷利率差多少？我现在有一套房还在贷款中，想再买一套的话首付比例和利率分别是多少,信贷服务,个人贷款,房贷,中等文本,中等,medium,"房贷, 利率, 贷款",0.94
1295,我对休眠账户激活很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,账户服务,开户注销,休眠账户激活,中等文本,简单,medium,"休眠账户激活, 办理, 流程",0.91
1843,我想了解承受能力的相关信息,风险合规,风险评估,承受能力,短文本,简单,short,承受能力,0.91
1661,我想了解预期收益的相关信息,产品咨询,收益计算,预期收益,短文本,简单,short,"预期收益, 收益",0.89
1975,股票查询的具体流程是什么,投资理财,股票投资,股票查询,短文本,简单,short,"股票查询, 股票, 查询, 流程",0.96
1457,开户需要本人去银行吗？能不能在手机上直接开户？需要做人脸识别吗,账户服务,开户注销,个人开户,中等文本,中等,medium,"个人开户, 开户",0.95
1392,请问实际收益怎么操作,产品咨询,收益计算,实际收益,短文本,简单,short,"实际收益, 收益",0.93
1647,额度查询的具体流程是什么,信贷服务,额度管理,额度查询,短文本,简单,short,"额度查询, 额度, 查询, 流程",0.9
1294,请问费用对比和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,产品咨询,产品对比,费用对比,中等文本,中等,medium,费用对比,0.92
1308,我对承受能力很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,风险合规,风险评估,承受能力,中等文本,简单,medium,"承受能力, 办理, 流程",0.83
1797,请问密码重置和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,账户服务,密码管理,密码重置,中等文本,简单,medium,"密码重置, 密码",0.96
1238,请问基金转换和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,基金投资,基金转换,中等文本,中等,medium,"基金转换, 基金",0.85
1211,我想装修房子需要30万，请问消费贷的申请流程是什么？需要提供哪些材料？大概多久能批下来,信贷服务,个人贷款,消费贷,中等文本,简单,medium,"消费贷, 申请, 流程, 材料",0.98
1436,支付密码的具体流程是什么,账户服务,密码管理,支付密码,短文本,简单,short,"支付密码, 密码, 流程",0.9
1218,担保方式的具体流程是什么,信贷服务,额度管理,担保方式,短文本,简单,short,"担保方式, 流程",0.92
1928,请问额度查询和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,信贷服务,额度管理,额度查询,中等文本,简单,medium,"额度查询, 额度, 查询",0.9
1113,请问权限冻结和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,账户服务,权限设置,权限冻结,中等文本,中等,medium,权限冻结,0.95
1821,我对临时额度很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,信贷服务,信用卡服务,临时额度,中等文本,简单,medium,"临时额度, 额度, 办理, 流程",0.96
1012,账户注销需要什么条件,账户服务,开户注销,账户注销,短文本,简单,short,"账户注销, 条件",0.91
1551,我想了解信息披露查询的相关信息,风险合规,信息披露,信息披露查询,短文本,简单,short,"信息披露查询, 查询",0.81
1642,复利计算需要什么条件,产品咨询,收益计算,复利计算,短文本,简单,short,"复利计算, 条件",0.91
1371,请问净值型理财和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,理财产品,净值型理财,中等文本,简单,medium,"净值型理财, 理财",0.88
1055,请问健康保险怎么操作,投资理财,保险规划,健康保险,短文本,简单,short,"健康保险, 保险",0.84
1345,请问资产配置建议和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,资产配置,资产配置建议,中等文本,简单,medium,资产配置建议,0.96
1953,请问产品优缺点怎么操作,产品咨询,产品对比,产品优缺点,短文本,简单,short,产品优缺点,0.99
1320,我想了解定期调整的相关信息,投资理财,资产配置,定期调整,短文本,简单,short,定期调整,0.97
1665,我想了解银行理财的相关信息,投资理财,理财产品,银行理财,短文本,简单,short,"银行理财, 理财",0.83
1902,自动缴费的具体流程是什么,交易服务,代扣代缴,自动缴费,短文本,简单,short,"自动缴费, 缴费, 流程",0.87
1266,风险测评需要什么条件,风险合规,风险评估,风险测评,短文本,简单,short,"风险测评, 风险, 条件",0.89
1770,我想了解结构性存款的相关信息,投资理财,理财产品,结构性存款,短文本,简单,short,"结构性存款, 存款",0.92
1096,授信管理需要什么条件,信贷服务,额度管理,授信管理,短文本,简单,short,"授信管理, 条件",0.88
1804,贷款审批需要什么条件,信贷服务,企业贷款,贷款审批,短文本,简单,short,"贷款审批, 贷款, 条件",0.84
1624,请问身份识别和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,风险合规,合规咨询,身份识别,中等文本,简单,medium,身份识别,0.82
1132,请问临时额度和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,信贷服务,信用卡服务,临时额度,中等文本,中等,medium,"临时额度, 额度",0.98
1167,支付密码的具体流程是什么,账户服务,密码管理,支付密码,短文本,简单,short,"支付密码, 密码, 流程",0.94
1208,登录密码忘了怎么办,账户服务,密码管理,登录密码,短文本,简单,short,"登录密码, 密码",0.97
1726,我对贷款审批很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,信贷服务,企业贷款,贷款审批,中等文本,中等,medium,"贷款审批, 贷款, 办理, 流程",0.87
1815,请问持仓分析和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,股票投资,持仓分析,中等文本,简单,medium,持仓分析,0.89
1509,临时额度需要什么条件,信贷服务,信用卡服务,临时额度,短文本,简单,short,"临时额度, 额度, 条件",0.93
1410,我想用手机银行交家里的水电费和燃气费，请问怎么操作？需要绑定户号吗,交易服务,支付缴费,水电煤缴费,中等文本,中等,medium,水电煤缴费,0.83
1945,请问财产保险和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,保险规划,财产保险,中等文本,中等,medium,"财产保险, 保险",0.93
1948,健康保险需要什么条件,投资理财,保险规划,健康保险,短文本,简单,short,"健康保险, 保险, 条件",0.93
1265,赎回费需要什么条件,产品咨询,费用说明,赎回费,短文本,简单,short,"赎回费, 条件",0.81
1782,我对流动资金贷款很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,信贷服务,企业贷款,流动资金贷款,中等文本,简单,medium,"流动资金贷款, 贷款, 办理, 流程",0.86
1671,对账单的具体流程是什么,交易服务,交易查询,对账单,短文本,简单,short,"对账单, 流程",0.98
1094,我对风险测评很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,风险合规,风险评估,风险测评,中等文本,简单,medium,"风险测评, 风险, 办理, 流程",0.87
1738,进取型产品需要什么条件,产品咨询,产品推荐,进取型产品,短文本,简单,short,"进取型产品, 条件",0.96
1148,怎么交水电费,交易服务,支付缴费,水电煤缴费,短文本,简单,short,水电煤缴费,0.86
1725,消费贷能贷多少钱,信贷服务,个人贷款,消费贷,短文本,简单,short,消费贷,0.84
1074,实际收益的具体流程是什么,产品咨询,收益计算,实际收益,短文本,简单,short,"实际收益, 收益, 流程",0.89
1075,我对历史收益查询很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,产品咨询,收益计算,历史收益查询,中等文本,简单,medium,"历史收益查询, 收益, 查询, 办理, 流程",0.83
1633,我对港股通很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,股票投资,港股通,中等文本,中等,medium,"港股通, 办理, 流程",0.99
1100,我对投资组合很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,资产配置,投资组合,中等文本,中等,medium,"投资组合, 办理, 流程",0.98
1464,我对授信管理很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,信贷服务,额度管理,授信管理,中等文本,简单,medium,"授信管理, 办理, 流程",0.83
1036,请问实际收益怎么操作,产品咨询,收益计算,实际收益,短文本,简单,short,"实际收益, 收益",0.8
1492,我想了解合规要求的相关信息,风险合规,合规咨询,合规要求,短文本,简单,short,合规要求,0.99
1257,请问历史收益查询怎么操作,产品咨询,收益计算,历史收益查询,短文本,简单,short,"历史收益查询, 收益, 查询",0.86
1114,我对账户注销很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,账户服务,开户注销,账户注销,中等文本,中等,medium,"账户注销, 办理, 流程",0.85
1264,我想了解临时额度的相关信息,信贷服务,信用卡服务,临时额度,短文本,简单,short,"临时额度, 额度",0.94
1934,请问实名认证和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,账户服务,安全验证,实名认证,中等文本,中等,medium,实名认证,0.86
1735,企业开户需要什么条件,账户服务,开户注销,企业开户,短文本,简单,short,"企业开户, 开户, 条件",0.93
1024,我想了解财产保险的相关信息,投资理财,保险规划,财产保险,短文本,简单,short,"财产保险, 保险",0.9
1052,请问美股交易和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,股票投资,美股交易,中等文本,中等,medium,美股交易,0.98
1748,指数基金跟踪哪些指数,投资理财,基金投资,指数基金,短文本,简单,short,"指数基金, 基金",0.94
1109,请问支付密码怎么操作,账户服务,密码管理,支付密码,短文本,简单,short,"支付密码, 密码",0.81
1844,健康保险的具体流程是什么,投资理财,保险规划,健康保险,短文本,简单,short,"健康保险, 保险, 流程",0.89
1776,我想了解风险提示书的相关信息,风险合规,信息披露,风险提示书,短文本,简单,short,"风险提示书, 风险",0.86
1836,请问投资组合怎么操作,投资理财,资产配置,投资组合,短文本,简单,short,投资组合,0.82
1599,房贷可以提前还款吗,信贷服务,个人贷款,房贷,短文本,简单,short,房贷,0.88
1473,我对人脸识别很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,账户服务,安全验证,人脸识别,中等文本,简单,medium,"人脸识别, 办理, 流程",0.81
1007,请问定期调整和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,资产配置,定期调整,中等文本,中等,medium,定期调整,0.87
1639,我对A股交易很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,股票投资,A股交易,中等文本,中等,medium,"A股交易, 办理, 流程",0.98
1627,支付密码的具体流程是什么,账户服务,密码管理,支付密码,短文本,简单,short,"支付密码, 密码, 流程",0.93
1396,我想了解实时转账的相关信息,交易服务,转账汇款,实时转账,短文本,简单,short,"实时转账, 转账",0.82
1666,赎回费需要什么条件,产品咨询,费用说明,赎回费,短文本,简单,short,"赎回费, 条件",0.97
1906,我想了解赎回费的相关信息,产品咨询,费用说明,赎回费,短文本,简单,short,赎回费,0.97
1983,请问新股申购和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,股票投资,新股申购,中等文本,简单,medium,新股申购,0.9
1500,预期收益的具体流程是什么,产品咨询,收益计算,预期收益,短文本,简单,short,"预期收益, 收益, 流程",0.92
1091,授信管理的具体流程是什么,信贷服务,额度管理,授信管理,短文本,简单,short,"授信管理, 流程",0.99
1622,我想了解新股申购的相关信息,投资理财,股票投资,新股申购,短文本,简单,short,新股申购,0.98
1053,基金赎回需要什么条件,投资理财,基金投资,基金赎回,短文本,简单,short,"基金赎回, 基金, 条件",0.82
1166,我想了解风险提示的相关信息,风险合规,风险评估,风险提示,短文本,简单,short,"风险提示, 风险",0.98
1065,我对基金转换很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,基金投资,基金转换,中等文本,简单,medium,"基金转换, 基金, 办理, 流程",0.86
1635,我想了解账户注销的相关信息,账户服务,开户注销,账户注销,短文本,简单,short,账户注销,0.95
1981,信息披露查询需要什么条件,风险合规,信息披露,信息披露查询,短文本,简单,short,"信息披露查询, 查询, 条件",0.94
1159,人寿保险需要什么条件,投资理财,保险规划,人寿保险,短文本,简单,short,"人寿保险, 保险, 条件",0.89
1569,我想了解短信验证的相关信息,账户服务,安全验证,短信验证,短文本,简单,short,短信验证,0.89
1796,我想了解港股通的相关信息,投资理财,股票投资,港股通,短文本,简单,short,港股通,0.98
1128,请问低风险产品怎么操作,产品咨询,产品推荐,低风险产品,短文本,简单,short,"低风险产品, 风险",0.9
1516,请问美股交易和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,股票投资,美股交易,中等文本,简单,medium,美股交易,0.9
1099,定期调整需要什么条件,投资理财,资产配置,定期调整,短文本,简单,short,"定期调整, 条件",0.91
1013,进取型产品的具体流程是什么,产品咨询,产品推荐,进取型产品,短文本,简单,short,"进取型产品, 流程",0.97
1814,我想了解跨境汇款的相关信息,交易服务,转账汇款,跨境汇款,短文本,简单,short,跨境汇款,0.96
1799,风险测评是什么,投资理财,资产配置,风险评估,短文本,简单,short,"风险评估, 风险",0.92
1214,预约转账的具体流程是什么,交易服务,转账汇款,预约转账,短文本,简单,short,"预约转账, 转账, 流程",0.98
1645,经营贷需要什么条件,信贷服务,个人贷款,经营贷,短文本,简单,short,"经营贷, 条件",0.87
1979,人寿保险需要什么条件,投资理财,保险规划,人寿保险,短文本,简单,short,"人寿保险, 保险, 条件",0.81
1530,基金定投多少钱合适,投资理财,基金投资,基金定投,短文本,简单,short,"基金定投, 基金",0.83
1864,我对信息披露查询很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,风险合规,信息披露,信息披露查询,中等文本,中等,medium,"信息披露查询, 查询, 办理, 流程",0.83
1618,我对额度调整很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,信贷服务,额度管理,额度调整,中等文本,中等,medium,"额度调整, 额度, 办理, 流程",0.9
1339,请问代扣取消和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,交易服务,代扣代缴,代扣取消,中等文本,中等,medium,代扣取消,0.85
1351,代扣取消需要什么条件,交易服务,代扣代缴,代扣取消,短文本,简单,short,"代扣取消, 条件",0.97
1253,我想了解盾卡管理的相关信息,账户服务,安全验证,盾卡管理,短文本,简单,short,盾卡管理,0.81
1251,请问保险理赔怎么操作,投资理财,保险规划,保险理赔,短文本,简单,short,"保险理赔, 保险",0.95
1862,我想了解意外险的相关信息,投资理财,保险规划,意外险,短文本,简单,short,意外险,0.83
1591,我想了解企业开户的相关信息,账户服务,开户注销,企业开户,短文本,简单,short,"企业开户, 开户",0.84
1069,复利计算的具体流程是什么,产品咨询,收益计算,复利计算,短文本,简单,short,"复利计算, 流程",0.89
1700,请问承受能力怎么操作,风险合规,风险评估,承受能力,短文本,简单,short,承受能力,0.97
1419,请问贸易融资和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,信贷服务,企业贷款,贸易融资,中等文本,简单,medium,贸易融资,0.9
1520,我对手续费很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,产品咨询,费用说明,手续费,中等文本,简单,medium,"手续费, 办理, 流程",0.81
1451,新股申购的具体流程是什么,投资理财,股票投资,新股申购,短文本,简单,short,"新股申购, 流程",0.95
1038,请问实际收益怎么操作,产品咨询,收益计算,实际收益,短文本,简单,short,"实际收益, 收益",0.94
1305,开户时要做反洗钱身份识别，请问需要提供什么信息？为什么还要问我的职业和年收入,风险合规,合规咨询,反洗钱,中等文本,中等,medium,"反洗钱, 开户",0.97
1960,转账限额需要什么条件,账户服务,权限设置,转账限额,短文本,简单,short,"转账限额, 转账, 条件",0.83
1154,跨行转账手续费怎么收,交易服务,转账汇款,跨行转账,短文本,简单,short,"跨行转账, 转账, 手续费",0.84
1242,我想了解基金赎回的相关信息,投资理财,基金投资,基金赎回,短文本,简单,short,"基金赎回, 基金",0.84
1223,港股通需要什么条件,投资理财,股票投资,港股通,短文本,简单,short,"港股通, 条件",0.93
1542,请问交易明细和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,交易服务,交易查询,交易明细,中等文本,中等,medium,交易明细,0.88
1972,资产配置建议需要什么条件,投资理财,资产配置,资产配置建议,短文本,简单,short,"资产配置建议, 条件",0.9
1027,我想了解净值型理财的相关信息,投资理财,理财产品,净值型理财,短文本,简单,short,"净值型理财, 理财",0.89
1679,我对贷款计算很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,信贷服务,个人贷款,贷款计算,中等文本,中等,medium,"贷款计算, 贷款, 办理, 流程",0.86
1863,我对办卡申请很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,信贷服务,信用卡服务,办卡申请,中等文本,简单,medium,"办卡申请, 申请, 办理, 流程",0.84
1664,我对股票查询很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,投资理财,股票投资,股票查询,中等文本,中等,medium,"股票查询, 股票, 查询, 办理, 流程",0.83
1416,我对手续费很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,产品咨询,费用说明,手续费,中等文本,中等,medium,"手续费, 办理, 流程",0.9
1106,请问自动缴费怎么操作,交易服务,代扣代缴,自动缴费,短文本,简单,short,"自动缴费, 缴费",0.93
1079,请问车险和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,保险规划,车险,中等文本,简单,medium,车险,0.86
1042,支付密码需要什么条件,账户服务,密码管理,支付密码,短文本,简单,short,"支付密码, 密码, 条件",0.94
1773,股票查询的具体流程是什么,投资理财,股票投资,股票查询,短文本,简单,short,"股票查询, 股票, 查询, 流程",0.94
1480,我想了解委托授权的相关信息,账户服务,权限设置,委托授权,短文本,简单,short,委托授权,0.96
1942,我想买一套房子，贷款200万，30年还清，请问等额本息和等额本金哪种还款方式更划算？,信贷服务,个人贷款,房贷,中等文本,简单,medium,"房贷, 贷款",0.89
1115,请问临时额度和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,信贷服务,信用卡服务,临时额度,中等文本,中等,medium,"临时额度, 额度",0.82
1298,盾卡管理的具体流程是什么,账户服务,安全验证,盾卡管理,短文本,简单,short,"盾卡管理, 流程",0.9
1648,我想了解交易权限的相关信息,账户服务,权限设置,交易权限,短文本,简单,short,交易权限,0.88
1406,产品优缺点的具体流程是什么,产品咨询,产品对比,产品优缺点,短文本,简单,short,"产品优缺点, 流程",0.9
1247,请问健康保险怎么操作,投资理财,保险规划,健康保险,短文本,简单,short,"健康保险, 保险",0.95
1153,请问贷款审批怎么操作,信贷服务,企业贷款,贷款审批,短文本,简单,short,"贷款审批, 贷款",0.95
1620,我对代扣查询很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,交易服务,代扣代缴,代扣查询,中等文本,简单,medium,"代扣查询, 查询, 办理, 流程",0.92
1954,抵押贷的具体流程是什么,信贷服务,个人贷款,抵押贷,短文本,简单,short,"抵押贷, 流程",0.95
1326,我想了解预期收益的相关信息,产品咨询,收益计算,预期收益,短文本,简单,short,"预期收益, 收益",0.82
1157,请问投资组合和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,资产配置,投资组合,中等文本,中等,medium,投资组合,0.97
1606,我对实时转账很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,交易服务,转账汇款,实时转账,中等文本,简单,medium,"实时转账, 转账, 办理, 流程",0.95
1912,请问持仓分析怎么操作,投资理财,股票投资,持仓分析,短文本,简单,short,持仓分析,0.81
1964,我想了解人寿保险的相关信息,投资理财,保险规划,人寿保险,短文本,简单,short,"人寿保险, 保险",0.81
1183,基金赎回的具体流程是什么,投资理财,基金投资,基金赎回,短文本,简单,short,"基金赎回, 基金, 流程",0.88
1968,我想了解意外险的相关信息,投资理财,保险规划,意外险,短文本,简单,short,意外险,0.9
1684,我有一笔10万的大额转账，为什么会要求我提供资金来源和用途证明,风险合规,合规咨询,反洗钱,中等文本,中等,medium,"反洗钱, 转账",0.97
1367,请问低风险产品和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,产品咨询,产品推荐,低风险产品,中等文本,中等,medium,"低风险产品, 风险",0.87
1221,我想了解预期收益型的相关信息,投资理财,理财产品,预期收益型,短文本,简单,short,"预期收益型, 收益",0.97
1764,纯债基金和混合债基的区别,投资理财,基金投资,债券基金,短文本,简单,short,"债券基金, 基金",0.95
1377,我想了解密码重置的相关信息,账户服务,密码管理,密码重置,短文本,简单,short,"密码重置, 密码",0.97
1699,信用卡怎么激活,信贷服务,信用卡服务,信用卡激活,短文本,简单,short,"信用卡激活, 信用卡",0.82
1076,人寿保险需要什么条件,投资理财,保险规划,人寿保险,短文本,简单,short,"人寿保险, 保险, 条件",0.82
1779,权限冻结需要什么条件,账户服务,权限设置,权限冻结,短文本,简单,short,"权限冻结, 条件",0.83
1328,我对监管政策很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,风险合规,合规咨询,监管政策,中等文本,中等,medium,"监管政策, 办理, 流程",0.85
1361,跨行转账限额是多少,交易服务,转账汇款,跨行转账,短文本,简单,short,"跨行转账, 转账",0.82
1789,请问交易权限怎么操作,账户服务,权限设置,交易权限,短文本,简单,short,交易权限,0.95
1752,请问电子回单怎么操作,交易服务,交易查询,电子回单,短文本,简单,short,电子回单,0.89
1045,我想了解监管政策的相关信息,风险合规,合规咨询,监管政策,短文本,简单,short,监管政策,0.97
1224,信用卡提额被拒怎么办,信贷服务,信用卡服务,额度提升,短文本,简单,short,"额度提升, 信用卡",0.87
1200,请问风险测评怎么操作,风险合规,风险评估,风险测评,短文本,简单,short,"风险测评, 风险",0.82
1590,房贷可以提前还款吗,信贷服务,个人贷款,房贷,短文本,简单,short,房贷,0.91
1662,意外险的具体流程是什么,投资理财,保险规划,意外险,短文本,简单,short,"意外险, 流程",0.99
1161,税费缴纳需要什么条件,交易服务,支付缴费,税费缴纳,短文本,简单,short,"税费缴纳, 条件",0.94
1810,我想了解健康保险的相关信息,投资理财,保险规划,健康保险,短文本,简单,short,"健康保险, 保险",0.93
1160,什么是指数基金,投资理财,基金投资,指数基金,短文本,简单,short,"指数基金, 基金",0.85
1022,话费充值到账时间是多久？刚充了话费还没到账，请问要等多久,交易服务,支付缴费,手机充值,短文本,简单,short,手机充值,0.99
1976,请问临时额度怎么操作,信贷服务,信用卡服务,临时额度,短文本,简单,short,"临时额度, 额度",0.84
1299,我想买一套房子，贷款200万，30年还清，请问等额本息和等额本金哪种还款方式更划算？,信贷服务,个人贷款,房贷,中等文本,简单,medium,"房贷, 贷款",0.91
1793,请问流动资金贷款和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,信贷服务,企业贷款,流动资金贷款,中等文本,中等,medium,"流动资金贷款, 贷款",0.95
1787,请问贷款审批和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,信贷服务,企业贷款,贷款审批,中等文本,简单,medium,"贷款审批, 贷款",0.83
1874,信息披露查询的具体流程是什么,风险合规,信息披露,信息披露查询,短文本,简单,short,"信息披露查询, 查询, 流程",0.86
1993,我想了解费用对比的相关信息,产品咨询,产品对比,费用对比,短文本,简单,short,费用对比,0.96
1882,权限冻结的具体流程是什么,账户服务,权限设置,权限冻结,短文本,简单,short,"权限冻结, 流程",0.88
1946,请问基金赎回和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求,投资理财,基金投资,基金赎回,中等文本,中等,medium,"基金赎回, 基金",0.96
1659,我想了解资产配置建议的相关信息,投资理财,资产配置,资产配置建议,短文本,简单,short,资产配置建议,0.97
1669,预期收益的具体流程是什么,产品咨询,收益计算,预期收益,短文本,简单,short,"预期收益, 收益, 流程",0.97
1861,我想用手机银行交家里的水电费和燃气费，请问怎么操作？需要绑定户号吗,交易服务,支付缴费,水电煤缴费,中等文本,中等,medium,水电煤缴费,0.97
1032,额度调整需要什么条件,信贷服务,额度管理,额度调整,短文本,简单,short,"额度调整, 额度, 条件",0.95
1817,我对贷款审批很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程,信贷服务,企业贷款,贷款审批,中等文本,简单,medium,"贷款审批, 贷款, 办理, 流程",0.95
1435,请问货币基金怎么操作,投资理财,基金投资,货币基金,短文本,简单,short,"货币基金, 基金",0.83
1080,信用卡激活要收费吗,信贷服务,信用卡服务,信用卡激活,短文本,简单,short,"信用卡激活, 信用卡",0.87
1354,我想在你们银行开个人账户，请问需要带什么证件？开户需要多长时间？,账户服务,开户注销,个人开户,中等文本,中等,medium,"个人开户, 开户",0.97
1731,持仓分析的具体流程是什么,投资理财,股票投资,持仓分析,短文本,简单,short,"持仓分析, 流程",0.93
1507,固定资产贷款需要什么条件,信贷服务,企业贷款,固定资产贷款,短文本,简单,short,"固定资产贷款, 贷款, 条件",0.88
1801,我想了解密码重置的相关信息,账户服务,密码管理,密码重置,短文本,简单,short,"密码重置, 密码",1.0
1553,人脸识别的具体流程是什么,账户服务,安全验证,人脸识别,短文本,简单,short,"人脸识别, 流程",0.95
